Offspring.ID,Loci.typed,Candidate.mother.ID,Loci.typed.1,Pair.loci.compared,Pair.loci.mismatching,Pair.LOD.score,Pair.Delta,Pair.confidence,Candidate.father.ID,Loci.typed.2,Pair.loci.compared.1,Pair.loci.mismatching.1,Pair.LOD.score.1,Pair.Delta.1,Pair.confidence.1,Trio.loci.compared,Trio.loci.mismatching,Trio.LOD.score,Trio.Delta,Trio.confidence,expt,tank,SpawnType,rep
2_Tank3_80,70,YX35_1,71,67,1,6.61,6.61,*,YB99_2,72,69,0,5.29,5.29,*,69,1,19.4,19.4,*,1,3,factorial,3
2_Tank3_88,69,OI04_1,71,67,0,7.09,7.09,*,YB99_2,72,68,0,10.9,10.9,*,68,0,24.3,24.3,*,1,3,factorial,3
Tank4_1,73,YB93_1,71,70,0,12.8,12.8,*,YG17_2,71,70,0,11.4,11.4,*,73,0,28.4,27,*,1,4,factorial,4
Tank4_9,73,YB93_1,71,70,0,10.8,10.8,*,YG17_2,71,70,0,12.1,12.1,*,73,0,26.4,26.4,*,1,4,factorial,4
Tank4_17,73,YA46_1,70,69,1,7.77,7.77,*,YG17_2,71,70,0,10.7,10.7,*,73,1,25.3,25.3,*,1,4,factorial,4
Tank4_25,72,OR00_1,66,65,0,7.84,7.84,*,YD60_2,68,66,0,9.42,9.42,*,72,0,21.6,14.6,*,1,4,factorial,4
Tank4_33,73,YA46_1,70,69,1,7.21,7.21,*,YG17_2,71,70,0,14,14,*,73,1,27.4,26,*,1,4,factorial,4
Tank4_41,73,YB93_1,71,70,0,5.26,5.26,*,YD60_2,68,67,0,10.9,10.9,*,73,0,19.9,16.3,*,1,4,factorial,4
Tank4_49,73,YB93_1,71,70,0,15,15,*,YF07_2,68,67,0,12.2,12.2,*,72,0,30.7,29.2,*,1,4,factorial,4
Tank4_57,73,YA46_1,70,69,0,6.3,3.43,*,YD60_2,68,67,0,6.83,4.54,*,72,0,20.8,18.8,*,1,4,factorial,4
Tank4_73,73,OR00_1,66,65,0,10.2,10.2,*,YF07_2,68,67,0,9.29,9.29,*,72,0,25.8,25.8,*,1,4,factorial,4
Tank4_81,73,YB93_1,71,70,0,10.7,10.7,*,YF07_2,68,67,0,12.7,12.7,*,72,0,26.6,26.1,*,1,4,factorial,4
Tank4_89,73,YA46_1,70,69,1,8.29,8.29,*,YF07_2,68,67,0,15.1,15.1,*,73,1,27.7,27.7,*,1,4,factorial,4
Tank4_2,72,YB93_1,71,70,0,13.5,13.5,*,YF07_2,68,66,0,14.3,14.3,*,71,0,30.2,27.7,*,1,4,factorial,4
Tank4_10,72,OR00_1,66,65,1,9.35,9.35,*,YF07_2,68,66,0,8.13,8.13,*,71,1,23,23,*,1,4,factorial,4
Tank4_18,73,YB93_1,71,70,0,9.37,9.37,*,YD60_2,68,67,0,8.9,8.9,*,73,0,22.6,22.6,*,1,4,factorial,4
Tank4_26,73,YB93_1,71,70,0,15.3,15.3,*,YF07_2,68,67,0,13.3,13.3,*,72,0,31.6,27.7,*,1,4,factorial,4
Tank4_42,73,YB93_1,71,70,0,11.7,11.7,*,YD60_2,68,67,0,5.14,5.14,*,73,0,23.1,20.5,*,1,4,factorial,4
Tank4_50,73,YB93_1,71,70,0,5.69,2.71,*,YD60_2,68,67,0,6.39,6.39,*,73,0,18.3,18.3,*,1,4,factorial,4
Tank4_58,73,YA46_1,70,69,1,8.73,8.73,*,YG17_2,71,70,0,11.8,11.8,*,73,1,27,24.4,*,1,4,factorial,4
Tank4_66,73,OR00_1,66,65,1,5.24,5.24,*,YD60_2,68,67,0,9.27,9.27,*,73,1,18.9,18.9,*,1,4,factorial,4
Tank4_74,73,YA46_1,70,69,1,7.13,7.13,*,YG17_2,71,70,0,9.59,9.59,*,73,1,23.4,23.4,*,1,4,factorial,4
Tank4_82,73,YA46_1,70,69,1,5.43,5.43,*,YG17_2,71,70,0,9.7,9.7,*,73,1,21.9,21.9,*,1,4,factorial,4
Tank4_90,72,YB93_1,71,70,0,13.8,13.8,*,YF07_2,68,66,0,11.3,11.3,*,71,0,28.8,28.8,*,1,4,factorial,4
Tank4_3,73,YA46_1,70,69,1,4.9,4.9,*,YG17_2,71,70,0,11.8,11.8,*,73,1,23.1,19.5,*,1,4,factorial,4
Tank4_11,73,OR00_1,66,65,1,5.48,5.48,*,YF07_2,68,67,0,10.8,10.8,*,72,1,20.3,20.3,*,1,4,factorial,4
Tank4_19,73,YA46_1,70,69,1,5.42,5.42,*,YF07_2,68,67,0,12.4,12.4,*,73,1,21,21,*,1,4,factorial,4
Tank4_27,73,YB93_1,71,70,0,7.48,7.48,*,YD60_2,68,67,0,11,11,*,73,0,23.9,23.9,*,1,4,factorial,4
Tank4_35,73,YA46_1,70,69,1,6.21,6.21,*,YG17_2,71,70,0,13.8,13.8,*,73,1,26.3,22.3,*,1,4,factorial,4
Tank4_43,73,YB93_1,71,70,0,11.1,11.1,*,YF07_2,68,67,0,11.3,11.3,*,72,0,25.1,25.1,*,1,4,factorial,4
Tank4_51,73,YA46_1,70,69,1,10.2,10.2,*,YG17_2,71,70,0,12.1,12.1,*,73,1,29.4,29.4,*,1,4,factorial,4
Tank4_59,73,YA46_1,70,69,1,4.95,4.95,*,YG17_2,71,70,0,10.6,10.6,*,73,1,20.6,17.8,*,1,4,factorial,4
Tank4_67,73,YA46_1,70,69,0,6.58,6.58,*,YD60_2,68,67,0,7.96,4.95,*,72,0,23.7,23.7,*,1,4,factorial,4
Tank4_75,73,YA46_1,70,69,1,4.31,4.31,*,YG17_2,71,70,0,9.36,9.36,*,73,1,20.9,18.2,*,1,4,factorial,4
Tank4_83,73,YA46_1,70,69,0,13.3,13.3,*,YF07_2,68,67,0,13.2,13.2,*,73,0,29.9,27.7,*,1,4,factorial,4
Tank4_91,73,YA46_1,70,69,0,5.61,5.61,*,YD60_2,68,67,0,5.71,5.71,*,72,0,20.6,20.6,*,1,4,factorial,4
Tank4_4,68,YA46_1,70,65,1,6.64,5.37,*,YF07_2,68,62,0,12.9,12.9,*,68,1,22.6,12.7,*,1,4,factorial,4
Tank4_12,73,YA46_1,70,69,0,6.55,6.55,*,YD60_2,68,67,0,4.62,4.62,*,72,0,20.1,20.1,*,1,4,factorial,4
Tank4_20,73,YA46_1,70,69,0,4.98,4.98,*,YD60_2,68,67,0,7.12,7.12,*,72,0,20.5,20.5,*,1,4,factorial,4
Tank4_28,73,YB93_1,71,70,0,8.99,8.99,*,YD60_2,68,67,0,9.17,9.17,*,73,0,23.2,23.2,*,1,4,factorial,4
Tank4_36,73,YA46_1,70,69,0,5.33,0,,YD60_2,68,67,0,7.98,7.98,*,72,0,23.1,14,*,1,4,factorial,4
Tank4_44,73,YA46_1,70,69,0,5.86,5.86,*,YD60_2,68,67,0,6.6,6.6,*,72,0,21.3,19.5,*,1,4,factorial,4
Tank4_52,73,YA46_1,70,69,1,1.39,1.39,*,YD60_2,68,67,0,7.27,7.27,*,72,1,17.6,17.6,*,1,4,factorial,4
Tank4_60,73,OR00_1,66,65,0,11.9,11.9,*,YF07_2,68,67,0,8.72,8.72,*,72,0,26,24.8,*,1,4,factorial,4
Tank4_68,73,YB93_1,71,70,0,7.01,7.01,*,YD60_2,68,67,0,11.2,11.2,*,73,0,23.3,23.3,*,1,4,factorial,4
Tank4_76,73,YA46_1,70,69,1,1.22,1.22,*,YG17_2,71,70,0,9.94,9.94,*,73,1,18.4,18.4,*,1,4,factorial,4
Tank4_84,73,YB93_1,71,70,0,7.76,7.76,*,YD60_2,68,67,0,9.45,5.71,*,73,0,21.3,21.3,*,1,4,factorial,4
Tank4_5,63,YA46_1,70,60,0,5.58,5.58,*,YG17_2,71,60,0,8.23,6.23,*,63,1,17.2,17.2,*,1,4,factorial,4
Tank4_13,73,YA46_1,70,69,1,4.57,4.57,*,YG17_2,71,70,0,10.8,10.8,*,73,1,22.5,18.3,*,1,4,factorial,4
Tank4_21,73,YA46_1,70,69,1,5.85,5.85,*,YF07_2,68,67,0,14.7,14.7,*,73,1,23.7,12.3,*,1,4,factorial,4
Tank4_29,73,OR00_1,66,65,1,8.13,8.13,*,YF07_2,68,67,0,10.1,10.1,*,72,1,23.8,23.8,*,1,4,factorial,4
Tank4_37,73,YB93_1,71,70,0,6.98,6.98,*,YD60_2,68,67,0,6.87,6.87,*,73,0,19.9,19.9,*,1,4,factorial,4
Tank4_45,73,YB93_1,71,70,0,11.2,11.2,*,YF07_2,68,67,0,12.5,12.5,*,72,0,26.7,26.7,*,1,4,factorial,4
Tank4_53,73,YA46_1,70,69,1,4.04,4.04,*,YG17_2,71,70,0,8.92,8.92,*,73,1,20.3,20.3,*,1,4,factorial,4
Tank4_61,73,YB93_1,71,70,0,10.9,10.9,*,YG17_2,71,70,0,10,10,*,73,0,24.2,22,*,1,4,factorial,4
Tank4_69,73,OR00_1,66,65,0,7.93,1.98,*,YF07_2,68,67,0,6.89,6.89,*,72,0,20.6,19.6,*,1,4,factorial,4
Tank4_77,73,YA46_1,70,69,0,8.87,8.87,*,YG17_2,71,70,0,11.4,9.33,*,73,0,28.1,25.6,*,1,4,factorial,4
Tank4_85,73,YB93_1,71,70,0,9.63,2.59,*,YG17_2,71,70,0,13,13,*,73,0,25.9,8.41,*,1,4,factorial,4
Tank4_6,73,YB93_1,71,70,0,8.11,8.11,*,YD60_2,68,67,0,6.87,6.87,*,73,0,19.6,19.6,*,1,4,factorial,4
Tank4_14,73,YA46_1,70,69,0,6.07,6.07,*,YD60_2,68,67,0,4.19,4.19,*,72,0,19.9,19.9,*,1,4,factorial,4
Tank4_22,73,YB93_1,71,70,0,12.1,6.41,*,YF07_2,68,67,0,11.1,11.1,*,72,0,25.9,23.8,*,1,4,factorial,4
Tank4_30,73,OR00_1,66,65,1,6.53,6.53,*,YF07_2,68,67,0,12,11.6,*,72,1,22.5,17.9,*,1,4,factorial,4
Tank4_38,73,YA46_1,70,69,0,8.47,7.24,*,YG17_2,71,70,0,12,6.11,*,73,0,28.7,14.5,*,1,4,factorial,4
Tank4_46,73,YB93_1,71,70,0,14.1,14.1,*,YD60_2,68,67,0,5.92,5.92,*,73,0,26.2,26.2,*,1,4,factorial,4
Tank4_54,72,YB93_1,71,70,0,9.04,9.04,*,YG17_2,71,69,0,13.2,13.2,*,72,0,25.4,25.4,*,1,4,factorial,4
Tank4_62,73,OR00_1,66,65,1,3.02,3.02,*,YG17_2,71,70,0,10.2,10.2,*,73,1,20.3,20.3,*,1,4,factorial,4
Tank4_70,73,OR00_1,66,65,0,12.2,12.2,*,YD60_2,68,67,0,8.38,8.38,*,73,0,23.9,21.1,*,1,4,factorial,4
Tank4_78,73,YB93_1,71,70,0,11.5,11.5,*,YG17_2,71,70,0,11.1,11.1,*,73,0,26.6,26.6,*,1,4,factorial,4
Tank4_86,73,YB93_1,71,70,0,8.96,8.96,*,YG17_2,71,70,0,7.79,7.79,*,73,0,20.8,20.8,*,1,4,factorial,4
Tank4_7,73,OR00_1,66,65,1,4.41,4.41,*,YG17_2,71,70,0,8.86,8.86,*,73,1,19,19,*,1,4,factorial,4
Tank4_15,73,YA46_1,70,69,0,7.18,7.18,*,YD60_2,68,67,0,3.68,3.68,*,72,0,20.2,20.2,*,1,4,factorial,4
Tank4_23,73,YB93_1,71,70,0,11.6,11.6,*,YF07_2,68,67,0,12.5,12.5,*,72,0,26.2,13.6,*,1,4,factorial,4
Tank4_31,73,YA46_1,70,69,0,11.3,11.3,*,YG17_2,71,70,0,10.7,10.7,*,73,0,29.1,22.6,*,1,4,factorial,4
Tank4_39,73,YB93_1,71,70,0,13.1,13.1,*,YF07_2,68,67,0,11,11,*,72,0,27.9,25.4,*,1,4,factorial,4
Tank4_47,73,YA46_1,70,69,0,6.56,6.56,*,YD60_2,68,67,0,4.41,4.41,*,72,0,20.4,20.4,*,1,4,factorial,4
Tank4_55,73,YA46_1,70,69,0,9.54,9.54,*,YG17_2,71,70,0,11.6,4.34,*,73,0,29.1,15.4,*,1,4,factorial,4
Tank4_63,73,YB93_1,71,70,0,8.61,8.61,*,YD60_2,68,67,0,9.01,9.01,*,73,0,22.7,22.7,*,1,4,factorial,4
Tank4_71,73,YB93_1,71,70,0,9.1,9.1,*,YG17_2,71,70,0,11.4,11.4,*,73,0,24.8,24.8,*,1,4,factorial,4
Tank4_79,73,YA46_1,70,69,1,10,10,*,YF07_2,68,67,0,11.8,11.8,*,73,1,25.1,25.1,*,1,4,factorial,4
Tank4_87,73,YB93_1,71,70,0,6.15,6.15,*,YD60_2,68,67,0,7.72,7.72,*,73,0,19.9,19.9,*,1,4,factorial,4
Tank4_8,73,YB93_1,71,70,0,14.4,14.4,*,YG17_2,71,70,0,15,15,*,73,0,33.4,33.4,*,1,4,factorial,4
Tank4_16,73,YB93_1,71,70,0,8.65,8.65,*,YD60_2,68,67,0,8.4,8.4,*,73,0,23.4,23.4,*,1,4,factorial,4
Tank4_24,73,OR00_1,66,65,0,9.68,9.68,*,YD60_2,68,67,0,11.4,11.4,*,73,0,23.9,20.1,*,1,4,factorial,4
Tank4_32,73,YB93_1,71,70,0,8.97,8.97,*,YD60_2,68,67,0,8.94,8.94,*,73,0,23.6,23.6,*,1,4,factorial,4
Tank4_40,73,OR00_1,66,65,0,10.5,9.58,*,YF07_2,68,67,0,8.99,8.99,*,72,0,24.9,20.5,*,1,4,factorial,4
Tank4_48,72,YB93_1,71,70,0,11,11,*,YF07_2,68,66,0,9.8,9.8,*,71,0,23.5,23.5,*,1,4,factorial,4
Tank4_56,73,OR00_1,66,65,0,7.72,7.72,*,YD60_2,68,67,0,9.59,9.59,*,73,0,19.7,19.7,*,1,4,factorial,4
Tank4_64,73,YA46_1,70,69,0,7.12,7.12,*,YG17_2,71,70,0,12.5,12.5,*,73,0,28.2,28.2,*,1,4,factorial,4
Tank4_72,73,YA46_1,70,69,1,5.61,5.61,*,YG17_2,71,70,0,8.52,8.52,*,73,1,20.1,20.1,*,1,4,factorial,4
Tank4_80,72,OR00_1,66,64,1,8.86,8.86,*,YF07_2,68,66,0,10.3,10.3,*,71,1,23.8,22.3,*,1,4,factorial,4
Tank4_88,73,YA46_1,70,69,0,10.6,10.6,*,YF07_2,68,67,0,10.7,10.7,*,73,0,25.8,25.8,*,1,4,factorial,4
Tank5_1,61,YD88_1,69,58,1,3.57,3.57,*,YH81_2,68,57,0,11.1,11.1,*,58,1,16.6,10.1,*,1,5,factorial,5
Tank5_9,62,YF65_1,70,60,0,11.4,11.4,*,YH06_2,71,60,0,12.7,12.7,*,62,0,26.5,23.9,*,1,5,factorial,5
Tank5_17,61,YD88_1,69,58,1,7.59,7.59,*,YH06_2,71,59,0,9.95,9.95,*,61,1,22.1,19.1,*,1,5,factorial,5
Tank5_25,62,YF65_1,70,60,0,6.75,6.75,*,YH81_2,68,58,0,8.58,8.58,*,61,0,22.6,20.5,*,1,5,factorial,5
Tank5_33,61,YD88_1,69,58,0,7.72,5.98,*,YH81_2,68,57,0,10,10,*,58,0,21.4,21.2,*,1,5,factorial,5
Tank5_41,62,YD91_1,68,59,0,10.2,10.2,*,YH08_2,71,60,0,6.34,6.34,*,62,0,21.4,21.4,*,1,5,factorial,5
Tank5_49,61,YD88_1,69,58,1,5.85,5.85,*,YH08_2,71,59,0,10.2,9.63,*,61,1,19.3,14.5,*,1,5,factorial,5
Tank5_57,61,YD88_1,69,58,0,11.1,10.4,*,YH81_2,68,57,0,9.5,9.5,*,58,0,25.7,22.7,*,1,5,factorial,5
Tank5_65,61,YD88_1,69,58,0,11.8,11.8,*,YH08_2,71,59,0,9.1,9.1,*,61,0,25.3,23.4,*,1,5,factorial,5
Tank5_73,61,YD88_1,69,58,1,7.41,7.41,*,YH81_2,68,57,0,8.11,8.11,*,58,1,18.1,18.1,*,1,5,factorial,5
Tank5_81,61,YD88_1,69,58,0,9.53,9.53,*,YH81_2,68,57,0,7.02,7.02,*,58,0,20,20,*,1,5,factorial,5
Tank5_89,61,YD88_1,69,58,1,6.55,6.55,*,YH08_2,71,59,0,9.46,9.46,*,61,1,20,18.8,*,1,5,factorial,5
Tank5_2,62,YF65_1,70,60,0,9.89,9.89,*,YH06_2,71,60,0,12.7,12.7,*,62,0,25.2,21.9,*,1,5,factorial,5
Tank5_10,61,YD88_1,69,58,0,10.3,10.3,*,YH08_2,71,59,0,8.21,7.27,*,61,0,23.9,19.5,*,1,5,factorial,5
Tank5_18,61,YD88_1,69,58,0,10.8,10.8,*,YH81_2,68,57,0,6.03,6.03,*,58,0,21.5,20.9,*,1,5,factorial,5
Tank5_26,61,YD88_1,69,58,1,5.89,4.85,*,YH08_2,71,59,0,7.41,7.41,*,61,1,16.7,16.5,*,1,5,factorial,5
Tank5_34,61,YD88_1,69,58,2,2.52,0,,YH81_2,68,57,1,7.6,6.51,*,58,2,16.3,10.5,*,1,5,factorial,5
Tank5_42,62,YD88_1,69,59,0,12.6,12.6,*,YH06_2,71,60,0,10.5,10.5,*,62,0,27.3,24.6,*,1,5,factorial,5
Tank5_50,61,YD88_1,69,58,2,1.9,0,,YH81_2,68,57,1,7.79,7.79,*,58,2,16.4,16.4,*,1,5,factorial,5
Tank5_58,62,YD91_1,68,59,0,13.2,13.2,*,YH06_2,71,60,0,14.2,14.2,*,62,0,30,30,*,1,5,factorial,5
Tank5_66,61,YD88_1,69,58,1,7.34,7.34,*,YH81_2,68,57,1,6.45,6.45,*,58,1,21.2,21.2,*,1,5,factorial,5
Tank5_74,61,YF65_1,70,59,0,9.79,9.49,*,YH08_2,71,59,0,7.47,7.47,*,61,0,22.5,16.4,*,1,5,factorial,5
Tank5_82,62,YD88_1,69,59,1,8.54,8.54,*,YH06_2,71,60,0,10.9,10.9,*,62,1,22.7,22.7,*,1,5,factorial,5
Tank5_90,60,YF65_1,70,58,0,7.78,7.78,*,YH81_2,68,56,0,3.8,3.8,*,59,0,19.6,19.6,*,1,5,factorial,5
Tank5_3,60,YF65_1,70,58,0,8.78,8.78,*,YH81_2,68,56,0,5.11,5.11,*,59,0,20.7,20.7,*,1,5,factorial,5
Tank5_11,61,YD88_1,69,58,0,11.2,11.2,*,YH08_2,71,59,0,8.05,8.05,*,61,0,23.9,23.4,*,1,5,factorial,5
Tank5_19,62,YD91_1,68,59,0,6.02,6.02,*,YH81_2,68,58,1,-1.9,0,,59,1,10.7,10.7,*,1,5,factorial,5
Tank5_27,61,YD88_1,69,58,1,5.18,5.18,*,YH81_2,68,57,1,6.42,6.42,*,58,1,18.6,18.6,*,1,5,factorial,5
Tank5_35,61,YD88_1,69,58,0,6.51,5.96,*,YH08_2,71,59,0,8.48,8.48,*,61,0,20.8,20.4,*,1,5,factorial,5
Tank5_43,62,YD91_1,68,59,0,7.76,6.63,*,YH81_2,68,58,0,3.61,3.61,*,59,0,18.4,18.4,*,1,5,factorial,5
Tank5_51,62,YD91_1,68,59,1,5.54,5.54,*,YH81_2,68,58,1,-0.805,0,,59,2,10.3,10.3,*,1,5,factorial,5
Tank5_59,62,YD91_1,68,59,0,12.8,12.8,*,YH06_2,71,60,0,12.9,12.9,*,62,0,25.7,22.4,*,1,5,factorial,5
Tank5_67,62,YD91_1,68,59,0,1.57,1.57,*,YH81_2,68,58,0,4.99,4.99,*,59,0,13.2,13.2,*,1,5,factorial,5
Tank5_75,60,YD88_1,69,57,1,6.1,6.1,*,YH81_2,68,56,1,4.99,4.99,*,57,1,17.1,17.1,*,1,5,factorial,5
Tank5_83,62,YD88_1,69,59,0,11.1,11.1,*,YH06_2,71,60,0,9.65,9.65,*,62,0,23.7,22.3,*,1,5,factorial,5
Tank5_91,61,YD88_1,69,58,0,12.5,12.5,*,YH81_2,68,57,0,10.2,10.2,*,58,0,26.5,26.5,*,1,5,factorial,5
Tank5_4,61,YD88_1,69,58,0,9.21,9.21,*,YH08_2,71,59,0,8.99,8.99,*,61,0,23.7,17.9,*,1,5,factorial,5
Tank5_12,61,YD88_1,69,58,1,3.82,3.6,*,YH81_2,68,57,1,2.68,2.68,*,58,1,14.3,14.3,*,1,5,factorial,5
Tank5_20,61,YD88_1,69,58,1,7.51,7.51,*,YH08_2,71,59,0,7.88,7.88,*,61,1,18.8,17.9,*,1,5,factorial,5
Tank5_28,60,YD88_1,69,57,2,0.647,0.647,*,YH81_2,68,56,1,4.76,4.76,*,57,2,11.8,11.6,*,1,5,factorial,5
Tank5_36,61,YD88_1,69,58,0,14.2,13.9,*,YH81_2,68,57,0,8.24,8.24,*,58,0,25.8,19.5,*,1,5,factorial,5
Tank5_44,62,YD91_1,68,59,1,2.11,2.11,*,YH81_2,68,58,0,5.47,5.47,*,59,1,14.9,14.9,*,1,5,factorial,5
Tank5_52,62,YD91_1,68,59,0,10.7,10.7,*,YH81_2,68,58,0,0.482,0,,59,0,20,8.37,*,1,5,factorial,5
Tank5_60,62,YD91_1,68,59,0,12.1,12.1,*,YH06_2,71,60,0,11.2,11.2,*,62,0,25.4,24.1,*,1,5,factorial,5
Tank5_68,61,YF65_1,70,59,0,6.97,6.97,*,YH81_2,68,57,0,2.99,2.99,*,60,0,16.9,15,*,1,5,factorial,5
Tank5_76,61,YD88_1,69,58,1,4.89,4.89,*,YH81_2,68,57,0,9.47,9.47,*,58,1,19.2,17.3,*,1,5,factorial,5
Tank5_84,62,YD88_1,69,59,1,5.37,5.37,*,YH06_2,71,60,0,10.4,10.4,*,62,1,19.6,16.6,*,1,5,factorial,5
Tank5_5,61,YD88_1,69,58,1,4.68,4.68,*,YH06_2,71,59,0,9.14,9.14,*,61,2,14.1,14.1,*,1,5,factorial,5
Tank5_13,61,YD88_1,69,58,0,8.84,8.84,*,YH81_2,68,57,0,6.29,6.29,*,58,0,18,18,*,1,5,factorial,5
Tank5_21,61,YD88_1,69,58,0,9.36,9.06,*,YH81_2,68,57,0,8.29,8.29,*,58,0,21.1,19.9,*,1,5,factorial,5
Tank5_29,61,YD88_1,69,58,1,6.38,6.38,*,YH81_2,68,57,1,4.8,1.14,*,58,1,18.7,18.7,*,1,5,factorial,5
Tank5_37,61,YD88_1,69,58,1,4.19,4.19,*,YH08_2,71,59,0,9.62,9.62,*,61,1,18.8,18.8,*,1,5,factorial,5
Tank5_45,61,YF65_1,70,60,1,2.03,2.03,*,YH08_2,71,59,0,12.1,12.1,*,61,1,18,18,*,1,5,factorial,5
Tank5_53,60,YF65_1,70,58,0,8.04,8.04,*,YH81_2,68,56,0,5.38,5.38,*,59,0,21.6,21.6,*,1,5,factorial,5
Tank5_61,62,YD91_1,68,59,0,12.7,12.7,*,YH06_2,71,60,0,9.16,9.16,*,62,0,21.9,16.4,*,1,5,factorial,5
Tank5_69,61,YD88_1,69,58,1,4.35,4.35,*,YH08_2,71,59,0,8.96,8.96,*,61,1,17.3,17.3,*,1,5,factorial,5
Tank5_77,60,YF65_1,70,58,0,6.12,6.12,*,YH81_2,68,56,0,6.16,6.16,*,59,0,20.1,20.1,*,1,5,factorial,5
Tank5_85,62,YF65_1,70,60,1,6.47,6.47,*,YH06_2,71,60,0,12.7,12.7,*,62,1,20,15.2,*,1,5,factorial,5
Tank5_6,62,YD91_1,68,59,0,8.76,8.76,*,YH06_2,71,60,0,13.2,13.2,*,62,0,22.9,21.5,*,1,5,factorial,5
Tank5_14,61,YD88_1,69,58,1,6.36,6.36,*,YH08_2,71,59,0,6.76,6.76,*,61,1,16.8,14.9,*,1,5,factorial,5
Tank5_22,62,YD91_1,68,59,0,4.57,4.57,*,YH81_2,68,58,1,-0.35,0,,59,1,11.5,11.5,*,1,5,factorial,5
Tank5_30,62,YD91_1,68,59,1,0.56,0,,YH81_2,68,58,0,4.13,4.13,*,59,1,11.5,11.5,*,1,5,factorial,5
Tank5_38,61,YD88_1,69,58,0,11.1,11.1,*,YH08_2,71,59,0,7.35,7.35,*,61,0,22.8,21.1,*,1,5,factorial,5
Tank5_46,60,YF65_1,70,58,0,5.31,5.31,*,YH81_2,68,56,0,5.59,5.59,*,59,0,18.2,18.2,*,1,5,factorial,5
Tank5_54,62,YD91_1,68,59,0,11.3,11.3,*,YH81_2,68,58,0,3.16,3.16,*,59,0,21.5,21.5,*,1,5,factorial,5
Tank5_62,61,YF65_1,70,59,0,6.9,6.9,*,YH08_2,71,59,0,7.01,7.01,*,61,0,18.8,18.8,*,1,5,factorial,5
Tank5_70,61,YD88_1,69,58,0,8.45,8.45,*,YH08_2,71,59,0,9.19,9.19,*,61,0,22.7,22.6,*,1,5,factorial,5
Tank5_78,61,YD88_1,69,58,1,5.47,5.47,*,YH08_2,71,59,0,8.15,8.15,*,61,1,19.1,19.1,*,1,5,factorial,5
Tank5_86,61,YD88_1,69,58,0,11.3,11.3,*,YH08_2,71,59,0,7.43,7.43,*,61,0,24,24,*,1,5,factorial,5
Tank5_7,62,YD88_1,69,59,0,7.5,7.5,*,YH06_2,71,60,0,7.94,7.94,*,62,1,17.5,16.3,*,1,5,factorial,5
Tank5_15,61,YD88_1,69,58,0,13.1,13.1,*,YH81_2,68,57,0,7.31,7.31,*,58,0,24.2,16.6,*,1,5,factorial,5
Tank5_23,62,YD91_1,68,59,1,9.88,9.88,*,YH06_2,71,60,0,10.8,10.8,*,62,1,22.7,21.2,*,1,5,factorial,5
Tank5_31,62,YF65_1,70,60,0,6.3,6.3,*,YH81_2,68,58,1,1.86,1.86,*,61,1,14.7,14.7,*,1,5,factorial,5
Tank5_39,61,YD88_1,69,58,2,1.75,1.75,*,YH06_2,71,59,0,8.64,8.64,*,61,2,13,13,*,1,5,factorial,5
Tank5_47,61,YF65_1,70,59,0,7.59,7.09,*,YH81_2,68,57,0,3.58,3.58,*,60,0,19.3,19.3,*,1,5,factorial,5
Tank5_55,62,YD91_1,68,59,0,4.76,4.76,*,YH08_2,71,60,0,8.18,8.18,*,62,0,16.8,16.8,*,1,5,factorial,5
Tank5_63,62,YD88_1,69,59,0,12.7,12.7,*,YH06_2,71,60,0,10.8,10.8,*,62,0,27.9,19.3,*,1,5,factorial,5
Tank5_71,61,YF65_1,70,59,0,7.38,7.38,*,YH08_2,71,59,0,8.44,8.44,*,61,0,21.5,21.5,*,1,5,factorial,5
Tank5_79,62,YD91_1,68,59,0,4.77,4.77,*,YH81_2,68,58,0,7.44,7.44,*,59,0,19.3,19.3,*,1,5,factorial,5
Tank5_87,61,YD91_1,68,58,0,11.7,11.7,*,YH08_2,71,59,0,10.2,10.2,*,61,0,27.1,27.1,*,1,5,factorial,5
Tank5_8,62,YD88_1,69,59,1,4.73,4.73,*,YH06_2,71,60,0,7.95,7.95,*,62,2,12.1,12.1,*,1,5,factorial,5
Tank5_16,62,YD88_1,69,59,1,7.56,7.56,*,YH06_2,71,60,0,13.9,13.9,*,62,1,24.8,24.8,*,1,5,factorial,5
Tank5_24,62,YD91_1,68,59,0,7.82,7.82,*,YH81_2,68,58,1,1.67,1.67,*,59,1,17.4,17.4,*,1,5,factorial,5
Tank5_32,62,YD88_1,69,59,0,12.1,12.1,*,YH06_2,71,60,0,10.1,10.1,*,62,0,26.4,26.4,*,1,5,factorial,5
Tank5_40,61,YD88_1,69,58,0,11.5,11.5,*,YH06_2,71,59,0,10.7,10.7,*,61,0,26.2,26.2,*,1,5,factorial,5
Tank5_48,61,YF65_1,70,59,1,3.38,3.38,*,YH08_2,71,59,0,8.68,8.68,*,61,1,17,17,*,1,5,factorial,5
Tank5_56,62,YD88_1,69,59,0,12.5,12.5,*,YH06_2,71,60,0,13,13,*,62,0,30.6,26.2,*,1,5,factorial,5
Tank5_64,61,YD91_1,68,58,0,7.65,7.05,*,YH81_2,68,57,1,-0.873,0,,58,1,14.6,14.6,*,1,5,factorial,5
Tank5_72,51,YD88_1,69,49,1,2.08,0,,YH81_2,68,48,1,3.19,0.245,*,49,1,11.1,7.95,*,1,5,factorial,5
